step,wallclock_sec,split,loss,tokens_per_sec,lr
6450,3379.176877,train,1.435500,57031.730396,7.52150748e-04
6500,3404.540406,train,1.486594,64596.690505,7.38474118e-04
6550,3429.904379,train,1.400460,64595.558074,7.24896326e-04
6600,3455.268713,train,1.422294,64594.640014,7.11421083e-04
6600,3458.630586,val,1.424675,,7.11421083e-04
6650,3483.998899,train,1.419889,57027.127747,6.98052074e-04
6700,3509.365816,train,1.435702,64588.061347,6.84792953e-04
6750,3534.731595,train,1.382168,64590.960142,6.71647346e-04
6800,3560.093960,train,1.358860,64599.653838,6.58618847e-04
6800,3563.454467,val,1.412175,,6.58618847e-04
6850,3588.795065,train,1.400897,57084.908963,6.45711016e-04
6900,3614.132233,train,1.361013,64663.897411,6.32927384e-04
6950,3639.480870,train,1.421585,64634.638670,6.20271444e-04
7000,3664.837580,train,1.397768,64614.059630,6.07746658e-04
7000,3668.199839,val,1.403809,,6.07746658e-04
7050,3693.985934,train,1.438240,56209.005730,5.95356448e-04
7100,3719.321243,train,1.400706,64668.640834,5.83104204e-04
7150,3744.659900,train,1.424514,64660.096481,5.70993273e-04
7200,3769.996867,train,1.376102,64664.409144,5.59026967e-04
7200,3773.355239,val,1.406012,,5.59026967e-04
7250,3798.688867,train,1.438829,57103.025408,5.47208559e-04
7300,3824.027405,train,1.439939,64660.400685,5.35541277e-04
7350,3849.366039,train,1.377982,64660.154279,5.24028314e-04
7400,3874.703209,train,1.413140,64663.890718,5.12672815e-04
7400,3878.064072,val,1.391874,,5.12672815e-04
7450,3903.405072,train,1.393745,57083.402939,5.01477885e-04
7500,3928.741210,train,1.389709,64666.526137,4.90446586e-04
7550,3954.077456,train,1.365642,64666.249259,4.79581932e-04
7600,3979.412956,train,1.342542,64668.153377,4.68886894e-04
7600,3982.770026,val,1.388813,,4.68886894e-04
7650,4008.088491,train,1.382666,57135.810983,4.58364397e-04
7700,4033.403696,train,1.343025,64719.997691,4.48017316e-04
7750,4058.722833,train,1.328836,64709.947445,4.37848480e-04
7800,4084.050662,train,1.390187,64687.739620,4.27860671e-04
7800,4087.408451,val,1.389626,,4.27860671e-04
7850,4112.738107,train,1.322678,57112.090791,4.18056617e-04
7900,4138.073544,train,1.363342,64668.316470,4.08439000e-04
7950,4163.405550,train,1.358982,64677.070571,3.99010449e-04
8000,4188.743721,train,1.393663,64661.337651,3.89773542e-04
8000,4192.102378,val,1.392460,,3.89773542e-04
8050,4217.960749,train,1.371317,56076.888410,3.80730803e-04
8100,4243.294145,train,1.409815,64673.524336,3.71884705e-04
8150,4268.632869,train,1.383439,64659.924911,3.63237667e-04
8200,4293.969089,train,1.348145,64666.314979,3.54792052e-04
8200,4297.328469,val,1.373365,,3.54792052e-04
8250,4322.666555,train,1.373105,57092.148564,3.46550170e-04
8300,4348.005098,train,1.347061,64660.387908,3.38514273e-04
8350,4373.341540,train,1.397490,64665.747841,3.30686559e-04
8400,4398.679559,train,1.369635,64661.724614,3.23069167e-04
8400,4402.037577,val,1.363536,,3.23069167e-04
8450,4427.375062,train,1.326344,57096.054870,3.15664181e-04
8500,4452.716835,train,1.308102,64652.146212,3.08473624e-04
8550,4478.054918,train,1.374859,64661.559728,3.01499463e-04
8600,4503.393471,train,1.313117,64660.361138,2.94743603e-04
8600,4506.752863,val,1.352791,,2.94743603e-04
8650,4532.080404,train,1.287248,57113.112263,2.88207893e-04
8700,4557.412877,train,1.357476,64675.879928,2.81894118e-04
8750,4582.747886,train,1.305052,64669.408245,2.75804006e-04
8800,4608.088769,train,1.336182,64654.416301,2.69939221e-04
8800,4611.447459,val,1.369359,,2.69939221e-04
8850,4636.786941,train,1.343023,57090.744133,2.64301365e-04
8900,4662.123618,train,1.386821,64665.147855,2.58891982e-04
8950,4687.459398,train,1.363509,64667.440156,2.53712549e-04
9000,4712.795433,train,1.375629,64666.788413,2.48764482e-04
9000,4716.154187,val,1.360609,,2.48764482e-04
9050,4742.015582,train,1.368395,56070.897209,2.44049135e-04
9100,4767.353801,train,1.376681,64661.214749,2.39567797e-04
9150,4792.690231,train,1.339868,64665.778876,2.35321691e-04
9200,4818.030056,train,1.365643,64657.116042,2.31311981e-04
9200,4821.390045,val,1.356930,,2.31311981e-04
9250,4846.727842,train,1.352390,57091.511557,2.27539761e-04
9300,4872.069745,train,1.409504,64651.814715,2.24006062e-04
9350,4897.404454,train,1.320890,64670.172631,2.20711852e-04
9400,4922.742864,train,1.331219,64660.727403,2.17658031e-04
9400,4926.100714,val,1.354115,,2.17658031e-04
9450,4951.436750,train,1.334696,57099.271867,2.14845433e-04
9500,4976.775640,train,1.328614,64659.500858,2.12274827e-04
9550,5002.115611,train,1.315721,64656.744343,2.09946916e-04
9600,5027.432261,train,1.382174,64716.303523,2.07862338e-04
9600,5030.787908,val,1.348937,,2.07862338e-04
9650,5056.108451,train,1.363037,57134.506057,2.06021660e-04
9700,5081.436098,train,1.384540,64688.205451,2.04425388e-04
9750,5106.769126,train,1.334726,64674.464117,2.03073956e-04
9800,5132.108958,train,1.359724,64657.095966,2.01967736e-04
9800,5135.468180,val,1.358245,,2.01967736e-04
9850,5160.808995,train,1.374325,57087.034412,2.01107028e-04
9900,5186.153731,train,1.291906,64644.589521,2.00492068e-04
9950,5211.497795,train,1.336934,64646.300797,2.00123026e-04
10000,5236.841706,train,1.356375,64646.691229,2.00000000e-04
10000,5240.200426,val,1.364544,,2.00000000e-04
