step,wallclock_sec,split,loss,tokens_per_sec,lr
6500,1870.586584,val,4.144248,,1.80549505e-03
6550,1884.641977,train,4.186458,76105.410417,1.79592715e-03
6600,1898.700346,train,4.179516,87407.006059,1.78631861e-03
6650,1912.761200,train,4.133209,87391.567124,1.77667029e-03
6700,1926.821033,train,4.074831,87397.909811,1.76698308e-03
6750,1940.879758,train,4.137309,87404.795928,1.75725786e-03
6800,1954.940885,train,4.190511,87389.863055,1.74749550e-03
6850,1968.999258,train,4.148087,87406.983824,1.73769688e-03
6900,1983.059554,train,4.089660,87395.034741,1.72786290e-03
6950,1997.118510,train,4.053495,87403.361107,1.71799446e-03
7000,2011.178113,train,4.092447,87399.334078,1.70809243e-03
7000,2013.269609,val,4.114410,,1.70809243e-03
7050,2028.073698,train,4.175996,72729.061920,1.69815772e-03
7100,2042.129692,train,4.081037,87421.777229,1.68819124e-03
7150,2056.186507,train,4.135864,87416.673546,1.67819387e-03
7200,2070.246457,train,4.171858,87397.182133,1.66816654e-03
7250,2084.305140,train,4.057002,87405.055327,1.65811014e-03
7300,2098.363694,train,4.124010,87405.860216,1.64802560e-03
7350,2112.419325,train,4.139804,87424.034190,1.63791382e-03
7400,2126.477874,train,4.188363,87405.894309,1.62777571e-03
7450,2140.533109,train,4.082438,87426.497406,1.61761221e-03
7500,2154.591754,train,4.069980,87405.296940,1.60742423e-03
7500,2156.682847,val,4.104125,,1.60742423e-03
7550,2170.740339,train,4.099824,76093.353927,1.59721269e-03
7600,2184.797997,train,4.169927,87411.426657,1.58697851e-03
7650,2198.855382,train,4.057434,87413.128602,1.57672264e-03
7700,2212.914634,train,4.055521,87401.526147,1.56644599e-03
7750,2226.972192,train,4.156241,87412.052277,1.55614950e-03
7800,2241.032825,train,4.055608,87392.930428,1.54583409e-03
7850,2255.089476,train,4.049834,87417.693642,1.53550072e-03
7900,2269.148050,train,4.094207,87405.735702,1.52515030e-03
7950,2283.205659,train,4.080696,87411.735018,1.51478379e-03
8000,2297.259546,train,4.073761,87434.890584,1.50440211e-03
8000,2299.352496,val,4.092035,,1.50440211e-03
8050,2314.163884,train,4.068848,72691.398731,1.49400621e-03
8100,2328.221622,train,4.078595,87410.932986,1.48359704e-03
8150,2342.277663,train,4.126597,87421.485108,1.47317553e-03
8200,2356.335796,train,4.174057,87408.476577,1.46274263e-03
8250,2370.392619,train,4.083649,87416.627583,1.45229929e-03
8300,2384.452067,train,4.115403,87400.300412,1.44184645e-03
8350,2398.507366,train,4.076102,87426.098477,1.43138506e-03
8400,2412.561903,train,4.050086,87430.844334,1.42091606e-03
8450,2426.617518,train,4.135080,87424.133546,1.41044041e-03
8500,2440.677078,train,4.022420,87399.611230,1.39995906e-03
8500,2442.767937,val,4.075792,,1.39995906e-03
8550,2456.823218,train,4.021708,76104.873243,1.38947296e-03
8600,2470.880695,train,4.105212,87412.556338,1.37898305e-03
8650,2484.939501,train,4.085628,87404.297886,1.36849028e-03
8700,2498.995265,train,4.087841,87423.203757,1.35799562e-03
8750,2513.049736,train,4.044848,87431.256654,1.34750000e-03
8800,2527.105366,train,3.970253,87424.040122,1.33700438e-03
8850,2541.164649,train,4.031384,87401.326055,1.32650972e-03
8900,2555.222053,train,4.095367,87413.014445,1.31601695e-03
8950,2569.278062,train,4.064240,87421.682327,1.30552704e-03
9000,2583.334548,train,3.997935,87418.718210,1.29504094e-03
9000,2585.425864,val,4.043059,,1.29504094e-03
9050,2600.160362,train,4.051657,73030.643081,1.28455959e-03
9100,2614.216583,train,4.024850,87420.365576,1.27408394e-03
9150,2628.274232,train,4.016045,87411.488922,1.26361494e-03
9200,2642.328383,train,4.032326,87433.242671,1.25315355e-03
9250,2656.382325,train,4.038055,87434.542010,1.24270071e-03
9300,2670.442622,train,4.016714,87395.025849,1.23225737e-03
9350,2684.501131,train,4.074955,87406.140374,1.22182447e-03
9400,2698.558298,train,4.049317,87414.486648,1.21140296e-03
9450,2712.616099,train,4.019769,87410.541612,1.20099379e-03
9500,2726.673762,train,3.944201,87411.399972,1.19059789e-03
9500,2728.764825,val,4.015480,,1.19059789e-03
9550,2742.821239,train,3.878141,76098.572694,1.18021621e-03
9600,2756.879337,train,4.001178,87408.698938,1.16984970e-03
9650,2770.936532,train,4.045044,87414.310218,1.15949928e-03
9700,2784.993616,train,3.998785,87414.996667,1.14916591e-03
9750,2799.050783,train,4.000934,87414.482200,1.13885050e-03
9800,2813.109526,train,3.962177,87404.687722,1.12855401e-03
9850,2827.169650,train,3.897836,87396.101755,1.11827736e-03
9900,2841.227765,train,4.056970,87408.586275,1.10802149e-03
9950,2855.286104,train,3.998620,87407.197283,1.09778731e-03
10000,2869.344746,train,4.028583,87405.314728,1.08757577e-03
10000,2871.438300,val,3.996200,,1.08757577e-03
10050,2886.244027,train,4.029755,72713.151574,1.07738779e-03
10100,2900.299347,train,4.014442,87425.972422,1.06722429e-03
10150,2914.358367,train,4.016917,87402.962389,1.05708618e-03
10200,2928.414763,train,4.021989,87419.277210,1.04697440e-03
10250,2942.471258,train,4.061416,87418.663348,1.03688986e-03
10300,2956.530343,train,3.976165,87402.559229,1.02683346e-03
10350,2970.588735,train,3.989648,87406.866718,1.01680613e-03
10400,2984.644312,train,4.065406,87424.373782,1.00680876e-03
10450,2998.698288,train,3.889034,87434.329901,9.96842277e-04
10500,3012.756645,train,4.057943,87407.086106,9.86907570e-04
10500,3014.846823,val,3.996973,,9.86907570e-04
10550,3028.903374,train,4.057035,76102.100963,9.77005544e-04
10600,3042.961359,train,4.091985,87409.397158,9.67137095e-04
10650,3057.021432,train,3.975237,87396.412972,9.57303118e-04
10700,3071.078923,train,4.007395,87412.468868,9.47504505e-04
10750,3085.136227,train,3.971906,87413.635641,9.37742143e-04
10800,3099.193408,train,3.919641,87414.393244,9.28016916e-04
10850,3113.251374,train,3.994914,87409.521683,9.18329708e-04
10900,3127.304272,train,3.951999,87441.034836,9.08681394e-04
10950,3141.357108,train,3.984360,87441.423516,8.99072851e-04
11000,3155.412122,train,4.047153,87427.873664,8.89504948e-04
11000,3157.504357,val,3.989594,,8.89504948e-04
11050,3172.311076,train,4.017357,72714.563175,8.79978553e-04
11100,3186.366684,train,3.966160,87424.178034,8.70494529e-04
11150,3200.423271,train,3.940848,87418.091011,8.61053736e-04
11200,3214.478018,train,3.958270,87429.534722,8.51657029e-04
11250,3228.532956,train,3.960523,87428.345279,8.42305260e-04
11300,3242.586324,train,4.026392,87438.113909,8.32999276e-04
11350,3256.640185,train,3.923026,87435.047814,8.23739921e-04
11400,3270.693986,train,3.965045,87435.421608,8.14528035e-04
11450,3284.747667,train,3.973843,87436.170689,8.05364451e-04
11500,3298.803948,train,3.946016,87419.990427,7.96250000e-04
11500,3300.894704,val,3.967254,,7.96250000e-04
11550,3314.949668,train,4.025114,76106.855654,7.87185509e-04
11600,3329.003478,train,3.967717,87435.366725,7.78171799e-04
11650,3343.060589,train,3.968534,87414.833579,7.69209686e-04
11700,3357.117616,train,4.000102,87415.351016,7.60299984e-04
11750,3371.171739,train,3.938875,87433.422143,7.51443499e-04
11800,3385.225678,train,3.954617,87434.559809,7.42641034e-04
11850,3399.279473,train,3.908098,87435.460174,7.33893387e-04
11900,3413.334651,train,3.987234,87426.853330,7.25201351e-04
11950,3427.388272,train,3.930133,87436.537076,7.16565714e-04
12000,3441.444659,train,3.931284,87419.333555,7.07987257e-04
12000,3443.535788,val,3.948677,,7.07987257e-04
12050,3458.339234,train,3.899800,72733.407540,6.99466759e-04
12100,3472.396425,train,4.010073,87414.339870,6.91004992e-04
12150,3486.452386,train,3.947063,87421.983346,6.82602723e-04
12200,3500.505978,train,3.983418,87436.716562,6.74260713e-04
12250,3514.559327,train,3.887379,87438.235549,6.65979718e-04
12300,3528.615774,train,4.050354,87418.962864,6.57760488e-04
12350,3542.674568,train,3.989804,87404.366070,6.49603770e-04
12400,3556.732312,train,3.910358,87410.892959,6.41510301e-04
12450,3570.789191,train,3.951981,87416.276190,6.33480815e-04
12500,3584.845770,train,3.920933,87418.141424,6.25516041e-04
12500,3586.940663,val,3.936446,,6.25516041e-04
12550,3600.994559,train,4.022293,76092.393393,6.17616699e-04
12600,3615.052450,train,4.006169,87409.979759,6.09783506e-04
12650,3629.110269,train,3.969255,87410.431909,6.02017172e-04
12700,3643.165758,train,3.967518,87424.920991,5.94318401e-04
12750,3657.222514,train,4.002931,87417.038287,5.86687890e-04
12800,3671.278347,train,3.982404,87422.782615,5.79126331e-04
12850,3685.331660,train,3.879656,87438.456578,5.71634408e-04
12900,3699.387231,train,3.895332,87424.406407,5.64212802e-04
12950,3713.440240,train,3.907372,87440.349461,5.56862185e-04
13000,3727.494292,train,3.883653,87433.861187,5.49583223e-04
13000,3729.584967,val,3.892678,,5.49583223e-04
13050,3744.397698,train,3.927132,72695.406610,5.42376575e-04
13100,3758.451963,train,3.895474,87432.533687,5.35242895e-04
13150,3772.508072,train,3.942507,87421.063982,5.28182830e-04
13200,3786.565785,train,3.908036,87411.091612,5.21197018e-04
13250,3800.623608,train,3.916462,87410.400777,5.14286094e-04
13300,3814.682919,train,3.905274,87401.155607,5.07450684e-04
13350,3828.740902,train,3.887287,87409.410500,5.00691406e-04
13400,3842.797066,train,3.847974,87420.719968,4.94008874e-04
13450,3856.852782,train,3.881963,87423.507753,4.87403694e-04
13500,3870.909551,train,3.872746,87416.959705,4.80876463e-04
13500,3873.002111,val,3.910585,,4.80876463e-04
13550,3887.058473,train,3.901621,76091.767654,4.74427774e-04
13600,3901.114707,train,3.978109,87420.282539,4.68058211e-04
13650,3915.170197,train,3.863328,87424.913576,4.61768351e-04
13700,3929.232529,train,3.838157,87382.379272,4.55558764e-04
13750,3943.292283,train,3.915652,87398.401852,4.49430013e-04
13800,3957.350000,train,3.860301,87411.064928,4.43382653e-04
13850,3971.410326,train,3.852076,87394.842088,4.37417234e-04
13900,3985.466700,train,3.841522,87419.413625,4.31534294e-04
13950,3999.525697,train,3.852206,87403.106165,4.25734367e-04
14000,4013.582383,train,3.800399,87417.474201,4.20017980e-04
14000,4015.674494,val,3.848736,,4.20017980e-04
14050,4030.489342,train,3.934232,72680.131055,4.14385650e-04
14100,4044.549166,train,3.899291,87397.969092,4.08837887e-04
14150,4058.607460,train,3.854151,87407.475967,4.03375194e-04
14200,4072.665125,train,3.824732,87411.386629,3.97998067e-04
14250,4086.722680,train,3.846683,87412.073032,3.92706992e-04
14300,4100.781974,train,3.951127,87401.254911,3.87502450e-04
14350,4114.842947,train,3.904793,87390.826216,3.82384912e-04
14400,4128.902093,train,3.845315,87402.179787,3.77354841e-04
14450,4142.958539,train,3.915912,87418.968795,3.72412694e-04
14500,4157.016831,train,3.877686,87407.486344,3.67558918e-04
14500,4159.108659,val,3.854211,,3.67558918e-04
14550,4173.160895,train,3.874732,76114.663807,3.62793954e-04
14600,4187.217989,train,3.909378,87414.938845,3.58118232e-04
14650,4201.276837,train,3.839913,87404.032562,3.53532178e-04
14700,4215.337559,train,3.835877,87392.382138,3.49036207e-04
14750,4229.397568,train,3.865765,87396.813112,3.44630725e-04
14800,4243.457117,train,3.861872,87399.671996,3.40316133e-04
14850,4257.514872,train,3.900676,87410.830695,3.36092821e-04
14900,4271.572487,train,3.891077,87411.697955,3.31961172e-04
14950,4285.629691,train,3.909623,87414.250914,3.27921561e-04
15000,4299.682926,train,3.866158,87438.943142,3.23974354e-04
15000,4301.773079,val,3.873406,,3.23974354e-04
15050,4316.519464,train,3.939892,72984.128128,3.20119908e-04
15100,4330.576039,train,3.868920,87418.162182,3.16358572e-04
15150,4344.639758,train,3.833758,87373.757694,3.12690689e-04
15200,4358.695997,train,3.812167,87420.255848,3.09116589e-04
15250,4372.754077,train,3.924162,87408.805672,3.05636597e-04
15300,4386.809142,train,3.907167,87427.560739,3.02251029e-04
15350,4400.867214,train,3.887743,87408.854591,2.98960191e-04
15400,4414.925191,train,3.834555,87409.450526,2.95764381e-04
15450,4428.986778,train,3.878389,87387.004813,2.92663889e-04
15500,4443.047585,train,3.898763,87391.854600,2.89658997e-04
15500,4445.139391,val,3.862225,,2.89658997e-04
15550,4459.196506,train,3.832737,76091.769901,2.86749975e-04
15600,4473.254763,train,3.922853,87407.708700,2.83937089e-04
15650,4487.312628,train,3.821938,87410.144311,2.81220593e-04
15700,4501.368139,train,3.834777,87424.781593,2.78600733e-04
15750,4515.422777,train,3.875701,87430.211029,2.76077746e-04
15800,4529.476929,train,3.955934,87433.238221,2.73651862e-04
15850,4543.530983,train,3.936484,87433.847838,2.71323299e-04
15900,4557.589752,train,3.947750,87404.523190,2.69092270e-04
15950,4571.649497,train,3.849021,87398.455206,2.66958976e-04
16000,4585.710690,train,3.872432,87389.458533,2.64923611e-04
16000,4587.802915,val,3.833507,,2.64923611e-04
16050,4602.606347,train,3.865482,72728.748900,2.62986359e-04
16100,4616.663484,train,3.872765,87414.667526,2.61147396e-04
16150,4630.725350,train,3.802601,87385.272770,2.59406888e-04
16200,4644.785065,train,3.836016,87398.640464,2.57764993e-04
16250,4658.841331,train,3.840326,87420.092740,2.56221860e-04
16300,4672.896361,train,3.807941,87427.769850,2.54777629e-04
16350,4686.954529,train,3.803649,87408.263112,2.53432431e-04
16400,4701.010256,train,3.823189,87423.441022,2.52186387e-04
16450,4715.064653,train,3.809592,87431.710508,2.51039610e-04
16500,4729.118326,train,3.865785,87436.216672,2.49992205e-04
16500,4731.208569,val,3.825246,,2.49992205e-04
16550,4745.262339,train,3.892329,76114.904360,2.49044267e-04
16600,4759.316854,train,3.864574,87430.974852,2.48195880e-04
16650,4773.369356,train,3.754245,87443.504944,2.47447123e-04
16700,4787.425073,train,3.886487,87423.500338,2.46798063e-04
16750,4801.481059,train,3.853122,87421.832095,2.46248759e-04
16800,4815.538782,train,3.839859,87411.023418,2.45799260e-04
16850,4829.595378,train,3.847414,87418.037633,2.45449607e-04
16900,4843.650872,train,3.782346,87424.889849,2.45199833e-04
16950,4857.706562,train,3.716362,87423.667908,2.45049959e-04
17000,4871.759402,train,3.930608,87441.402747,2.45000000e-04
17000,4873.851468,val,3.839623,,2.45000000e-04
