step,wallclock_sec,split,loss,tokens_per_sec,lr
2580,1359.900530,train,1.622595,64390.599740,2.00000000e-03
2600,1370.078271,train,1.578700,64391.498736,2.00000000e-03
2600,1373.453912,val,1.612214,,2.00000000e-03
2620,1384.185818,train,1.623704,46454.567752,2.00000000e-03
2640,1394.363988,train,1.597570,64388.783726,2.00000000e-03
2660,1404.541380,train,1.610380,64393.707113,2.00000000e-03
2680,1414.719630,train,1.605943,64388.281474,2.00000000e-03
2700,1424.896813,train,1.663356,64395.025574,2.00000000e-03
2720,1435.073532,train,1.602260,64397.967415,2.00000000e-03
2740,1445.250586,train,1.607310,64395.847754,2.00000000e-03
2760,1455.428294,train,1.652622,64391.706896,2.00000000e-03
2780,1465.606127,train,1.667307,64390.916498,2.00000000e-03
2800,1475.782057,train,1.598446,64402.958600,2.00000000e-03
2800,1479.157655,val,1.589320,,2.00000000e-03
2820,1489.891628,train,1.584969,46447.904116,2.00000000e-03
2840,1500.069128,train,1.628819,64393.025275,2.00000000e-03
2860,1510.246067,train,1.579734,64396.570384,2.00000000e-03
2880,1520.423933,train,1.593232,64390.708343,2.00000000e-03
2900,1530.603111,train,1.579537,64382.410385,2.00000000e-03
2920,1540.782396,train,1.567997,64381.730295,2.00000000e-03
2940,1550.957690,train,1.605039,64406.986211,2.00000000e-03
2960,1561.135844,train,1.540954,64388.884780,2.00000000e-03
2980,1571.311297,train,1.624466,64405.975111,2.00000000e-03
3000,1581.486974,train,1.583493,64404.561134,2.00000000e-03
3000,1584.862457,val,1.585440,,2.00000000e-03
3020,1595.532743,train,1.622091,46658.892323,2.00000000e-03
3040,1605.708157,train,1.620703,64406.224110,2.00000000e-03
3060,1615.883061,train,1.623960,64409.450712,2.00000000e-03
3080,1626.059034,train,1.580359,64402.688501,2.00000000e-03
3100,1636.234283,train,1.526669,64407.266910,2.00000000e-03
3120,1646.408820,train,1.581771,64411.776540,2.00000000e-03
3140,1656.583107,train,1.581763,64413.358381,2.00000000e-03
3160,1666.755873,train,1.602073,64422.988454,2.00000000e-03
3180,1676.927787,train,1.565282,64428.386720,2.00000000e-03
3200,1687.101332,train,1.565950,64418.060588,2.00000000e-03
3200,1690.475120,val,1.594469,,2.00000000e-03
3220,1701.207536,train,1.600789,46458.990560,2.00000000e-03
3240,1711.381002,train,1.533743,64418.554247,2.00000000e-03
3260,1721.555542,train,1.540453,64411.759937,2.00000000e-03
3280,1731.729201,train,1.551559,64417.335966,2.00000000e-03
3300,1741.903973,train,1.575008,64410.288353,2.00000000e-03
3320,1752.078647,train,1.606879,64410.907165,2.00000000e-03
3340,1762.253443,train,1.591311,64410.132897,2.00000000e-03
3360,1772.426269,train,1.565903,64422.614006,2.00000000e-03
3380,1782.601267,train,1.560314,64408.856075,2.00000000e-03
3400,1792.776758,train,1.559521,64405.735168,2.00000000e-03
3400,1796.151449,val,1.576429,,2.00000000e-03
3420,1806.887024,train,1.565572,46445.617145,2.00000000e-03
3440,1817.058249,train,1.588956,64432.749785,2.00000000e-03
3460,1827.228371,train,1.561798,64439.738866,2.00000000e-03
3480,1837.399001,train,1.564796,64436.518293,2.00000000e-03
3500,1847.568740,train,1.500564,64442.166594,2.00000000e-03
3520,1857.738695,train,1.546453,64440.797859,2.00000000e-03
3540,1867.909116,train,1.541939,64437.846060,2.00000000e-03
3560,1878.077786,train,1.556803,64448.937098,2.00000000e-03
3580,1888.247048,train,1.572449,64445.186779,2.00000000e-03
3600,1898.414067,train,1.570952,64459.409174,2.00000000e-03
3600,1901.785896,val,1.544303,,2.00000000e-03
3620,1912.449911,train,1.610620,46691.882130,2.00000000e-03
3640,1922.619713,train,1.547001,64441.769262,2.00000000e-03
3660,1932.788703,train,1.493084,64446.907761,2.00000000e-03
3680,1942.956969,train,1.550707,64451.504550,2.00000000e-03
3700,1953.127196,train,1.533507,64439.071160,2.00000000e-03
3720,1963.296832,train,1.525859,64442.816234,2.00000000e-03
3740,1973.468640,train,1.606830,64429.058736,2.00000000e-03
3760,1983.639446,train,1.568829,64435.400533,2.00000000e-03
3780,1993.811596,train,1.576987,64426.891725,2.00000000e-03
3800,2003.983498,train,1.529576,64428.463737,2.00000000e-03
3800,2007.355022,val,1.558160,,2.00000000e-03
3820,2018.082520,train,1.534532,46482.657818,2.00000000e-03
3840,2028.253822,train,1.550788,64432.263460,2.00000000e-03
3860,2038.426746,train,1.547526,64421.987420,2.00000000e-03
3880,2048.598333,train,1.544218,64430.455666,2.00000000e-03
3900,2058.770888,train,1.563998,64424.326233,2.00000000e-03
3920,2068.941759,train,1.534273,64434.992711,2.00000000e-03
3940,2079.113449,train,1.496932,64429.803254,2.00000000e-03
3960,2089.283202,train,1.601331,64442.080479,2.00000000e-03
3980,2099.453835,train,1.522057,64436.500167,2.00000000e-03
4000,2109.625836,train,1.543123,64427.835527,2.00000000e-03
4000,2112.998724,val,1.552759,,2.00000000e-03
4020,2123.706970,train,1.557082,46541.704244,2.00000000e-03
4040,2133.878958,train,1.540816,64427.921603,2.00000000e-03
4060,2144.049939,train,1.533530,64434.293385,2.00000000e-03
4080,2154.219647,train,1.545278,64442.362995,2.00000000e-03
4100,2164.391810,train,1.579752,64426.805652,2.00000000e-03
4120,2174.562879,train,1.560196,64433.737559,2.00000000e-03
4140,2184.733548,train,1.581873,64436.275101,2.00000000e-03
4160,2194.905006,train,1.551039,64431.272710,2.00000000e-03
